pps,unique_ips,syn_ratio,suspicious,label
1629,8,0.770921844644052,0.7883531067864312,2
1710,7,0.6262203216314154,0.7177321929788493,2
960,44,0.032526179491251916,0.21151570769475114,1
1852,3,0.18545887467665434,0.4816753248059927,2
527,25,0.0012318351664258875,0.10613910109985554,0
455,17,0.6073064482626712,0.45538386895760274,0
1876,36,0.5584126725831979,0.7102476035499188,2
1968,22,0.5819714019143988,0.7427828411486392,2
117,2,0.7975591006371882,0.5019354603823128,0
395,13,0.14958064266756577,0.16874838560053945,0
1813,18,0.6804566263593252,0.7708739758155951,2
338,46,0.9746998518706899,0.6524199111224139,0
166,32,0.6569838575644931,0.42739031453869586,0
729,33,0.952648638038717,0.7173891828232303,2
1449,8,0.7242853081264119,0.7243711848758472,2
1715,24,0.14592207403514545,0.4305532444210873,2
588,46,0.14249554290151323,0.20309732574090794,0
592,22,0.2103495799188686,0.24460974795132115,0
673,10,0.7758047357929561,0.6000828414757736,0
242,33,0.5177116433847114,0.35902698603082683,0
801,41,0.35062693120918076,0.3705761587255084,1
1953,13,0.07857849715502074,0.4377470982930125,2
918,39,0.13271575404306035,0.26322945242583623,1
871,26,0.6894649691372657,0.5878789814823595,1
143,34,0.041183495279271676,0.053310097167563006,0
428,49,0.951549974355327,0.6565299846131961,0
317,3,0.8962213026850383,0.601132781611023,0
9,6,0.616604581862474,0.3717627491174844,0
223,32,0.29883588633731384,0.2239015318023883,0
716,8,0.9473504626310387,0.7116102775786232,2
1884,20,0.33945019254280606,0.5804701155256836,2
251,7,0.6608201182992507,0.44669207097955044,0
208,4,0.5974758626319301,0.400085517579158,0
22,26,0.48090383144898485,0.29294229886939094,0
1151,41,0.16399948098949724,0.32859968859369837,1
14,11,0.7248265598740583,0.437695935924435,0
1036,23,0.6502941858734539,0.5973765115240723,1
1561,45,0.6157420219422428,0.6816452131653457,2
1171,46,0.33689579177110685,0.4363374750626641,1
1928,29,0.7896985071424791,0.8594191042854875,2
695,32,0.498195716453139,0.4379174298718833,0
1618,6,0.7192017782722638,0.7551210669633583,2
662,37,0.9963339160567419,0.7302003496340452,2
873,3,0.0815264895524267,0.22351589373145603,1
755,35,0.22056112492232327,0.283336674953394,0
1974,15,0.2576828885112137,0.5494097331067282,2
1356,49,0.8682725054083805,0.7921635032450283,2
159,24,0.42549333444807536,0.2870960006688452,0
516,28,0.3710387629846027,0.3258232577907616,0
532,24,0.5433005233632884,0.432380314017973,0
947,32,0.5880583780900792,0.5422350268540475,1
1274,34,0.48666894142470285,0.5468013648548218,1
578,15,0.9007018640112585,0.6560211184067551,0
1798,39,0.2768277972350516,0.525696678341031,2
1395,12,0.3838471518677963,0.5093082911206778,1
530,40,0.8359980637812094,0.6075988382687256,0
1761,35,0.7760002070354295,0.8178001242212577,2
100,48,0.6018553836620085,0.3811132301972051,0
1322,44,0.37284863718893446,0.4881091823133607,1
2,37,0.8543850933695791,0.5130310560217474,0
1005,41,0.24723107440317704,0.3493386446419062,1
1852,47,0.5929183998317819,0.7261510398990692,2
231,25,0.6626212790083204,0.4437727674049922,0
1767,6,0.6521232455304379,0.7446739473182626,2
1881,28,0.25813343270112754,0.5310800596206766,2
1253,5,0.3251900642246949,0.44571403853481695,1
1448,12,0.13087366071834983,0.3681241964310099,1
301,23,0.45378954138363925,0.33247372483018356,0
1419,10,0.07349674733001266,0.32789804839800757,1
270,16,0.5197739485560177,0.3658643691336106,0
1802,12,0.8288833658826095,0.8577300195295657,2
1281,5,0.2487142725876299,0.40542856355257795,1
1707,12,0.7067772168854458,0.7654663301312675,2
576,20,0.3793585899224238,0.34281515395345424,0
1131,37,0.35673205304000166,0.44023923182400104,1
1228,37,0.7817903298450294,0.7146741979070176,2
1656,44,0.44636864651258557,0.5990211879075513,2
1391,15,0.5581402495938629,0.6130841497563178,1
1275,20,0.2697496115169896,0.41684976691019376,1
1666,9,0.531169528001032,0.6519017168006191,2
1044,26,0.03934354066850965,0.2324061244011058,1
119,35,0.4521990282834353,0.29511941697006117,0
1781,5,0.10330895712401567,0.4181853742744094,2
691,14,0.6882078658665954,0.5511247195199572,0
276,24,0.6859677359829841,0.4667806415897905,0
126,34,0.32313065707027855,0.21907839424216713,0
1821,39,0.4547398556338591,0.6370439133803154,2
495,43,0.4888465802569202,0.39230794815415215,0
1452,38,0.1396512547563129,0.3741907528537877,1
384,45,0.14354236203939286,0.16292541722363574,0
1970,42,0.7328989183413418,0.833739351004805,2
1032,21,0.09390071578941839,0.26274042947365106,1
1800,29,0.44375021930457115,0.6262501315827427,2
517,47,0.1771497894473859,0.20968987366843156,0
1826,1,0.8381152896481102,0.8680691737888662,2
1242,43,0.6832480282896458,0.6583488169737874,1
114,18,0.6178472402012138,0.39350834412072827,0
1672,47,0.5706097466388297,0.6767658479832979,2
588,27,0.9309486955069778,0.6761692173041867,0
814,4,0.6765133857772465,0.568708031466348,1
1171,31,0.6588854702326572,0.6295312821395943,1
1077,48,0.6512329770414921,0.6061397862248953,1
1626,28,0.15928744524280514,0.42077246714568306,2
704,6,0.3181115536181195,0.33166693217087173,0
1185,41,0.9933369373586285,0.8330021624151771,2
781,9,0.09048169528705075,0.21048901717223045,0
1183,41,0.10910963176574973,0.30206577905944987,1
1634,38,0.3270331615632387,0.5230198969379432,2
1638,19,0.8078459419412586,0.8123075651647551,2
1618,13,0.7978136488586345,0.8022881893151808,2
851,45,0.8178342161750216,0.660900529705013,1
1368,7,0.0057586604981215705,0.27705519629887293,1
1679,1,0.3664615348713979,0.5556769209228387,2
711,15,0.6954672066898622,0.5594803240139172,0
828,29,0.44869362262253065,0.4348161735735184,1
305,32,0.3732517916293401,0.2849510749776041,0
1964,38,0.07319592376844364,0.43671755426106623,2
867,8,0.6682127985550163,0.5743276791330097,1
842,2,0.46349404380057235,0.4464964262803434,1
1027,21,0.8633336495718252,0.7234001897430952,2
816,2,0.47918187762973097,0.45070912657783857,1
629,29,0.34124782762615635,0.3305486965756938,0
12,5,0.3988227808969005,0.24169366853814028,0
1317,15,0.5336025467268785,0.583561528036127,1
783,43,0.7648832615421283,0.615529956925277,0
1350,46,0.7181230762264944,0.7008738457358967,2
891,43,0.01823258267636163,0.189139549605817,1
407,43,0.00756287497814212,0.08593772498688527,0
1839,15,0.24348229657629927,0.5138893779457796,2
715,15,0.19715412657287734,0.2612924759437264,0
141,22,0.19455832318530097,0.1449349939111806,0
1358,4,0.25677656772050794,0.4256659406323048,1
1588,46,0.3072899649262866,0.501973978955772,2
751,28,0.5391612766752545,0.4736967660051527,0
1168,42,0.6103337833109184,0.599800269986551,1
1682,2,0.27262400073353377,0.4999744004401203,2
644,26,0.12188609333694755,0.20193165600216853,0
1483,7,0.6811178539649828,0.7052707123789896,2
1610,39,0.5251633836670602,0.6370980302002361,2
1607,49,0.5673122196289035,0.6617873317773422,2
298,36,0.4245274251963619,0.3143164551178171,0
1910,7,0.8157486435042809,0.8714491861025685,2
1196,45,0.6331513755940223,0.6190908253564134,1
891,13,0.6016118201463312,0.5391670920877987,1
1142,21,0.8842064633484078,0.7589238780090446,2
1929,26,0.21204483990822665,0.513026903944936,2
10,24,0.4110284698067047,0.24861708188402282,0
1661,42,0.9000231233980112,0.8722138740388067,2
720,49,0.23687055897448206,0.28612233538468923,0
1317,4,0.2748060355481361,0.42828362132888165,1
531,36,0.42373825364876283,0.3604429521892577,0
1226,25,0.09553531383466818,0.3025211883008009,1
1700,10,0.4517676787372291,0.6110606072423375,2
242,5,0.16801420774486342,0.14920852464691803,0
483,44,0.8627970775432285,0.6142782465259371,0
631,21,0.09571455552016173,0.18362873331209703,0
1456,37,0.641971500443266,0.6763829002659596,1
988,7,0.54669741271407,0.525618447628442,1
650,9,0.39090599590551467,0.3645435975433088,0
509,25,0.9877855202148873,0.6944713121289323,0
1827,7,0.6951445540475938,0.7824867324285563,2
1859,42,0.42819961492561476,0.6287197689553689,2
1191,41,0.6924361513243696,0.6536616907946218,1
999,24,0.12839428945412523,0.27683657367247516,1
1555,4,0.7243388171287412,0.7456032902772447,2
554,32,0.27416066655980587,0.2752963999358835,0
1006,36,0.08565824959643054,0.25259494975785834,1
353,36,0.1918673247187429,0.18572039483124575,0
648,33,0.22665640222698802,0.2655938413361928,0
425,39,0.06942384274609337,0.12665430564765603,0
561,2,0.6696026161339619,0.5139615696803772,0
428,27,0.6401682238281661,0.46970093429689963,0
776,38,0.5928119916534227,0.5108871949920536,0
67,44,0.3243337531153756,0.20800025186922536,0
1283,22,0.6694869551981901,0.6582921731189141,1
727,44,0.6618391898493786,0.5425035139096271,0
1233,35,0.7306505102392461,0.6849903061435476,1
1822,8,0.5804750067166746,0.7126850040300048,2
1466,36,0.9616657359548132,0.8701994415728879,2
1501,31,0.7548378199408478,0.7531026919645086,2
311,16,0.4094778530052039,0.3078867118031223,0
670,16,0.0012366797594094425,0.13474200785564566,0
1424,12,0.9812363743443039,0.8735418246065823,2
515,16,0.38252628024400825,0.33251576814640493,0
1303,28,0.9741646286280156,0.8450987771768093,2
630,5,0.7371802250072431,0.5683081350043458,0
1272,44,0.24365671606386663,0.40059402963832,1
286,21,0.09292914437938993,0.11295748662763395,0
406,18,0.787901988292265,0.553941192975359,0
800,33,0.6084864126597913,0.5250918475958748,0
460,38,0.1593040206189803,0.18758241237138817,0
509,14,0.11764902847355863,0.1723894170841352,0
1687,45,0.3601364074715191,0.5534818444829115,2
341,2,0.9369578230310628,0.6303746938186376,0
969,1,0.30552431065802355,0.3771145863948141,1
1204,23,0.9423870191022331,0.8062322114613398,2
1490,6,0.9193919732144173,0.8496351839286505,2
1963,15,0.9921580148233127,0.9878948088939876,2
1125,42,0.5011529991820097,0.5256917995092059,1
561,42,0.5397326187599428,0.4360395712559657,0
1453,35,0.6743038064090484,0.6951822838454291,1
1694,14,0.8059254001176211,0.8223552400705727,2
1872,7,0.3046791390980408,0.5572074834588245,2
73,15,0.40298017876516146,0.25638810725909683,0
578,27,0.6949510889024617,0.532570653341477,0
1490,14,0.9756102008599149,0.8833661205159489,2
1792,10,0.822480563634361,0.8518883381806166,2
793,33,0.9227571905133943,0.7122543143080367,2
1806,1,0.6062529377509774,0.7249517626505865,2
822,46,0.17483862726041255,0.2693031763562475,1
899,35,0.3986630277723131,0.41899781666338787,1
1049,13,0.36753442229153144,0.43032065337491887,1
1416,21,0.025811906949486985,0.2986871441696922,1
537,15,0.9631151115891738,0.6852690669535043,0
1980,12,0.96582216115322,0.975493296691932,2
1632,28,0.3118161330852596,0.5134896798511558,2
846,20,0.4395116886329101,0.43290701317974606,1
1852,6,0.0003325061204894064,0.3705995036722937,2
43,2,0.6502010923981534,0.398720655438892,0
467,31,0.06134962711066816,0.1302097762664009,0
1491,34,0.4598004237693202,0.5740802542615921,1
642,11,0.754253544343863,0.5809521266063178,0
1951,15,0.9836789252634136,0.9804073551580481,2
83,9,0.14224936868719618,0.10194962121231771,0
1353,28,0.30327514756759555,0.4525650885405573,1
883,7,0.6921613416941319,0.5918968050164791,1
764,33,0.5094221281497897,0.4584532768898738,0
1639,40,0.8139702695060188,0.8161821617036114,2
1383,29,0.6238958362916385,0.6509375017749831,1
124,38,0.4260833838903715,0.2804500303342229,0
1087,37,0.8866042152404667,0.74936252914428,2
1598,35,0.3677593508772896,0.5402556105263738,2
92,22,0.8275378955668743,0.5149227373401245,0
1765,22,0.963822275482351,0.9312933652894105,2
1207,2,0.13380373627948872,0.3216822417676933,1
405,38,0.2598132087450342,0.23688792524702054,0
650,23,0.13710970572899905,0.21226582343739941,0
1447,5,0.2152018720172375,0.4185211232103425,1
213,26,0.24120145759954148,0.18732087455972488,0
1237,18,0.06461667984408614,0.28617000790645175,1
672,36,0.37140856765014074,0.3572451405900845,0
497,11,0.4543773345599609,0.3720264007359765,0
308,26,0.1271997626874496,0.13791985761246975,0
546,48,0.7373570773877997,0.5516142464326799,0
744,35,0.37588828514576933,0.3743329710874616,0
1460,29,0.45944676840598664,0.567668061043592,1
21,42,0.8920846889402344,0.5394508133641406,0
105,17,0.6586921462074435,0.41621528772446614,0
425,1,0.8088834616363281,0.5703300769817968,0
1584,29,0.2793677139347164,0.4844206283608299,2
242,40,0.46147746462473416,0.32528647877484046,0
715,34,0.3863489098483155,0.3748093459089893,0
726,8,0.22696469436536415,0.2813788166192185,0
1937,23,0.5184080219452041,0.6984448131671225,2
467,5,0.7374337687214856,0.5358602612328913,0
449,23,0.6802277792083533,0.497936667525012,0
845,8,0.08479201604580322,0.21987520962748194,1
43,1,0.07208433599867337,0.051850601599204016,0
408,35,0.01210847523488745,0.08886508514093247,0
1669,20,0.737508359459007,0.7763050156754042,2
1850,31,0.2965355812876552,0.5479213487725931,2
1675,15,0.9423153896731928,0.9003892338039157,2
499,28,0.3548413602568904,0.31270481615413426,0
442,5,0.5496160437189245,0.4181696262313547,0
1376,8,0.265046428325004,0.43422785699500244,1
1574,47,0.08217166747642735,0.3641030004858564,2
1244,17,0.29544477747742026,0.4260668664864522,1
1792,40,0.6246635688542638,0.7331981413125583,2
962,15,0.2056872621955551,0.3158123573173331,1
1585,36,0.6150129680388666,0.68600778082332,2
1614,41,0.6439042535411307,0.7091425521246784,2
378,10,0.7987141916545746,0.5548285149927448,0
652,27,0.9799703293588506,0.7183821976153104,2
374,13,0.5824226582072465,0.4242535949243479,0
351,16,0.8117697880901376,0.5572618728540826,0
892,34,0.12809574636620003,0.25525744781972004,1
783,17,0.9280836403260497,0.7134501841956298,2
183,9,0.3721670238375133,0.259900214302508,0
1851,14,0.4394049896944522,0.6338429938166713,2
985,22,0.2737913075141065,0.36127478450846395,1
1749,44,0.19747048985993731,0.46828229391596243,2
686,49,0.645810812655206,0.5246864875931236,0
122,32,0.31692247734494494,0.21455348640696698,0
39,49,0.2584316202918181,0.16285897217509085,0
943,18,0.6360707637298251,0.5702424582378951,1
1022,21,0.9783972788005959,0.7914383672803575,2
302,40,0.5578132255110699,0.39508793530664194,0
663,44,0.053858206998026126,0.1649149241988157,0
256,22,0.7531873359134028,0.5031124015480417,0
1369,22,0.5395562204955051,0.5975337322973031,1
1805,18,0.10794371464646435,0.4257662287878786,2
213,15,0.0918708877100447,0.09772253262602681,0
1586,31,0.4883941300649396,0.6102364780389637,2
1431,24,0.3423836360335465,0.4916301816201279,1
278,43,0.7581850110765374,0.5105110066459224,0
1377,3,0.2975484513188206,0.4539290707912924,1
19,23,0.6888853020500907,0.41713118123005444,0
1831,44,0.6362913539792481,0.7479748123875489,2
1152,37,0.160071634954573,0.32644298097274377,1
362,16,0.8117522168657099,0.5594513301194259,0
1900,5,0.8814507796750214,0.9088704678050128,2
1924,40,0.19395386726777486,0.501172320360665,2
1856,42,0.6575603127780231,0.7657361876668138,2
473,10,0.7423480505725092,0.5400088303435054,0
302,39,0.6149782403411324,0.42938694420467943,0
1090,41,0.3752599044426663,0.4431559426655998,1
1417,36,0.005229613542912737,0.28653776812574766,1
602,12,0.7457337827312321,0.5678402696387392,0
1038,34,0.7586763901110049,0.6628058340666029,1
1044,11,0.7562646578914526,0.6625587947348716,1
1759,6,0.8766507618282006,0.8777904570969203,2
1125,4,0.3853758830473618,0.4562255298284171,1
1156,20,0.7803997761472745,0.6994398656883647,1
1014,35,0.1378228991592354,0.28549373949554124,1
1766,21,0.0018798835249106416,0.3543279301149464,2
871,21,0.029071380343953734,0.19164282820637227,1
942,4,0.18131927992550523,0.29719156795530316,1
941,20,0.40232712468655596,0.4295962748119336,1
583,4,0.5101097124988252,0.4226658274992951,0
1539,24,0.10413735792028744,0.3702824147521725,2
698,4,0.05280396046852809,0.17128237628111687,0
536,34,0.5993689656629339,0.4668213793977603,0
1939,31,0.02293281126804203,0.40155968676082526,2
915,49,0.636490651049154,0.5648943906294924,1
211,22,0.6954156483280532,0.45944938899683196,0
1100,30,0.9819691904461453,0.8091815142676873,2
1141,31,0.8251306676661152,0.7232784005996691,2
19,48,0.37346259614417343,0.22787755768650406,0
1374,49,0.43401936617387527,0.5352116197043252,1
1170,49,0.5982252940637388,0.5929351764382433,1
763,47,0.9983475113929496,0.7516085068357699,2
1020,45,0.17348007426595724,0.30808804455957434,1
198,4,0.49616638411321945,0.33729983046793166,0
1071,27,0.6859112710498637,0.6257467626299182,1
1583,14,0.7472195877420377,0.7649317526452226,2
1895,9,0.9503127529305917,0.949187651758355,2
837,10,0.33451128874193214,0.3681067732451593,1
973,43,0.024191763891355245,0.20911505833481314,1
254,45,0.6976706275200751,0.4694023765120451,0
1901,19,0.25929675886577375,0.5357780553194643,2
1326,26,0.8727302504846018,0.7888381502907611,2
1373,37,0.48090600075306966,0.5631436004518418,1
917,10,0.9373532942158644,0.7458119765295187,2
356,6,0.6311706459567064,0.4499023875740238,0
638,39,0.9039133302603747,0.6699479981562249,0
931,1,0.7802130634301023,0.6543278380580614,1
612,6,0.057280251077623356,0.156768150646574,0
686,44,0.13535408227768553,0.21841244936661133,0
1567,20,0.6569551562671395,0.7075730937602838,2
548,21,0.06895801635642118,0.15097480981385272,0
876,42,0.28218707469320015,0.34451224481592013,1
1244,7,0.24697879907199982,0.3969872794431999,1
